"NAM","DAT","PERIOD","ӘАОЖ(каталог бойынша)","LӘАОЖ(каталог бойынша)","ОЖА","LОЖА","VAL"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЕГІНДІКӨЛ АУДАНЫ","0","ауылдық жер","0","10"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","БІРЖАН САЛ АУДАНЫ","0","Барлығы","0","27"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","БІРЖАН САЛ АУДАНЫ","0","Барлығы","0","28"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","БІРЖАН САЛ АУДАНЫ","0","Барлығы","0","30"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","БІРЖАН САЛ АУДАНЫ","0","Барлығы","0","40"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","БІРЖАН САЛ АУДАНЫ","0","Барлығы","0","35"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","БІРЖАН САЛ АУДАНЫ","0","Барлығы","0","41"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","БІРЖАН САЛ АУДАНЫ","0","Барлығы","0","37"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","БІРЖАН САЛ АУДАНЫ","0","Барлығы","0","37"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","БІРЖАН САЛ АУДАНЫ","0","Барлығы","0","34"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","БІРЖАН САЛ АУДАНЫ","0","Барлығы","0","42"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","БІРЖАН САЛ АУДАНЫ","0","Барлығы","0","38"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","БІРЖАН САЛ АУДАНЫ","0","Барлығы","0","16"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","БІРЖАН САЛ АУДАНЫ","0","Барлығы","0","25"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","БІРЖАН САЛ АУДАНЫ","0","Барлығы","0","23"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","БІРЖАН САЛ АУДАНЫ","0","Барлығы","0","13"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","БІРЖАН САЛ АУДАНЫ","0","қалалық жер","0","10"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","БІРЖАН САЛ АУДАНЫ","0","қалалық жер","0","14"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","БІРЖАН САЛ АУДАНЫ","0","қалалық жер","0","16"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","БІРЖАН САЛ АУДАНЫ","0","қалалық жер","0","24"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","БІРЖАН САЛ АУДАНЫ","0","қалалық жер","0","15"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","БІРЖАН САЛ АУДАНЫ","0","қалалық жер","0","18"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","БІРЖАН САЛ АУДАНЫ","0","қалалық жер","0","18"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","БІРЖАН САЛ АУДАНЫ","0","қалалық жер","0","18"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","БІРЖАН САЛ АУДАНЫ","0","қалалық жер","0","19"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","БІРЖАН САЛ АУДАНЫ","0","қалалық жер","0","22"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","БІРЖАН САЛ АУДАНЫ","0","қалалық жер","0","20"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","БІРЖАН САЛ АУДАНЫ","0","қалалық жер","0","8"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","БІРЖАН САЛ АУДАНЫ","0","қалалық жер","0","11"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","БІРЖАН САЛ АУДАНЫ","0","қалалық жер","0","13"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","БІРЖАН САЛ АУДАНЫ","0","қалалық жер","0","6"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","БІРЖАН САЛ АУДАНЫ","0","ауылдық жер","0","17"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","БІРЖАН САЛ АУДАНЫ","0","ауылдық жер","0","14"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","БІРЖАН САЛ АУДАНЫ","0","ауылдық жер","0","14"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","БІРЖАН САЛ АУДАНЫ","0","ауылдық жер","0","16"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","БІРЖАН САЛ АУДАНЫ","0","ауылдық жер","0","20"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","БІРЖАН САЛ АУДАНЫ","0","ауылдық жер","0","23"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","БІРЖАН САЛ АУДАНЫ","0","ауылдық жер","0","19"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","БІРЖАН САЛ АУДАНЫ","0","ауылдық жер","0","19"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","БІРЖАН САЛ АУДАНЫ","0","ауылдық жер","0","15"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","БІРЖАН САЛ АУДАНЫ","0","ауылдық жер","0","20"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","БІРЖАН САЛ АУДАНЫ","0","ауылдық жер","0","18"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","БІРЖАН САЛ АУДАНЫ","0","ауылдық жер","0","8"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","БІРЖАН САЛ АУДАНЫ","0","ауылдық жер","0","14"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","БІРЖАН САЛ АУДАНЫ","0","ауылдық жер","0","10"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","БІРЖАН САЛ АУДАНЫ","0","ауылдық жер","0","7"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЕРЕЙМЕНТАУ АУДАНЫ","0","Барлығы","0","83"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЕРЕЙМЕНТАУ АУДАНЫ","0","Барлығы","0","92"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЕРЕЙМЕНТАУ АУДАНЫ","0","Барлығы","0","63"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЕРЕЙМЕНТАУ АУДАНЫ","0","Барлығы","0","51"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЕРЕЙМЕНТАУ АУДАНЫ","0","Барлығы","0","99"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЕРЕЙМЕНТАУ АУДАНЫ","0","Барлығы","0","79"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЕРЕЙМЕНТАУ АУДАНЫ","0","Барлығы","0","94"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЕРЕЙМЕНТАУ АУДАНЫ","0","Барлығы","0","89"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЕРЕЙМЕНТАУ АУДАНЫ","0","Барлығы","0","80"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЕРЕЙМЕНТАУ АУДАНЫ","0","Барлығы","0","62"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЕРЕЙМЕНТАУ АУДАНЫ","0","Барлығы","0","87"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЕРЕЙМЕНТАУ АУДАНЫ","0","Барлығы","0","65"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЕРЕЙМЕНТАУ АУДАНЫ","0","Барлығы","0","65"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЕРЕЙМЕНТАУ АУДАНЫ","0","Барлығы","0","54"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЕРЕЙМЕНТАУ АУДАНЫ","0","Барлығы","0","40"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЕРЕЙМЕНТАУ АУДАНЫ","0","қалалық жер","0","62"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЕРЕЙМЕНТАУ АУДАНЫ","0","қалалық жер","0","67"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЕРЕЙМЕНТАУ АУДАНЫ","0","қалалық жер","0","53"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЕРЕЙМЕНТАУ АУДАНЫ","0","қалалық жер","0","38"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЕРЕЙМЕНТАУ АУДАНЫ","0","қалалық жер","0","56"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЕРЕЙМЕНТАУ АУДАНЫ","0","қалалық жер","0","57"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЕРЕЙМЕНТАУ АУДАНЫ","0","қалалық жер","0","65"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЕРЕЙМЕНТАУ АУДАНЫ","0","қалалық жер","0","86"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЕРЕЙМЕНТАУ АУДАНЫ","0","қалалық жер","0","70"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЕРЕЙМЕНТАУ АУДАНЫ","0","қалалық жер","0","49"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЕРЕЙМЕНТАУ АУДАНЫ","0","қалалық жер","0","60"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЕРЕЙМЕНТАУ АУДАНЫ","0","қалалық жер","0","45"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЕРЕЙМЕНТАУ АУДАНЫ","0","қалалық жер","0","42"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЕРЕЙМЕНТАУ АУДАНЫ","0","қалалық жер","0","37"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЕРЕЙМЕНТАУ АУДАНЫ","0","қалалық жер","0","29"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЕРЕЙМЕНТАУ АУДАНЫ","0","ауылдық жер","0","21"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЕРЕЙМЕНТАУ АУДАНЫ","0","ауылдық жер","0","25"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЕРЕЙМЕНТАУ АУДАНЫ","0","ауылдық жер","0","10"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЕРЕЙМЕНТАУ АУДАНЫ","0","ауылдық жер","0","13"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЕРЕЙМЕНТАУ АУДАНЫ","0","ауылдық жер","0","43"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЕРЕЙМЕНТАУ АУДАНЫ","0","ауылдық жер","0","22"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЕРЕЙМЕНТАУ АУДАНЫ","0","ауылдық жер","0","29"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЕРЕЙМЕНТАУ АУДАНЫ","0","ауылдық жер","0","3"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЕРЕЙМЕНТАУ АУДАНЫ","0","ауылдық жер","0","10"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЕРЕЙМЕНТАУ АУДАНЫ","0","ауылдық жер","0","13"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЕРЕЙМЕНТАУ АУДАНЫ","0","ауылдық жер","0","27"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЕРЕЙМЕНТАУ АУДАНЫ","0","ауылдық жер","0","20"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЕРЕЙМЕНТАУ АУДАНЫ","0","ауылдық жер","0","23"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЕРЕЙМЕНТАУ АУДАНЫ","0","ауылдық жер","0","17"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЕРЕЙМЕНТАУ АУДАНЫ","0","ауылдық жер","0","11"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЕСІЛ АУДАНЫ","0","Барлығы","0","88"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЕСІЛ АУДАНЫ","0","Барлығы","0","94"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЕСІЛ АУДАНЫ","0","Барлығы","0","65"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЕСІЛ АУДАНЫ","0","Барлығы","0","93"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЕСІЛ АУДАНЫ","0","Барлығы","0","94"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЕСІЛ АУДАНЫ","0","Барлығы","0","69"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЕСІЛ АУДАНЫ","0","Барлығы","0","107"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЕСІЛ АУДАНЫ","0","Барлығы","0","92"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЕСІЛ АУДАНЫ","0","Барлығы","0","100"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЕСІЛ АУДАНЫ","0","Барлығы","0","104"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЕСІЛ АУДАНЫ","0","Барлығы","0","95"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЕСІЛ АУДАНЫ","0","Барлығы","0","70"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЕСІЛ АУДАНЫ","0","Барлығы","0","66"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЕСІЛ АУДАНЫ","0","Барлығы","0","77"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЕСІЛ АУДАНЫ","0","Барлығы","0","50"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЕСІЛ АУДАНЫ","0","қалалық жер","0","62"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЕСІЛ АУДАНЫ","0","қалалық жер","0","55"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЕСІЛ АУДАНЫ","0","қалалық жер","0","42"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЕСІЛ АУДАНЫ","0","қалалық жер","0","59"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЕСІЛ АУДАНЫ","0","қалалық жер","0","55"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЕСІЛ АУДАНЫ","0","қалалық жер","0","41"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЕСІЛ АУДАНЫ","0","қалалық жер","0","71"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЕСІЛ АУДАНЫ","0","қалалық жер","0","92"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЕСІЛ АУДАНЫ","0","қалалық жер","0","72"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЕСІЛ АУДАНЫ","0","қалалық жер","0","61"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЕСІЛ АУДАНЫ","0","қалалық жер","0","57"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЕСІЛ АУДАНЫ","0","қалалық жер","0","41"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЕСІЛ АУДАНЫ","0","қалалық жер","0","42"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЕСІЛ АУДАНЫ","0","қалалық жер","0","49"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЕСІЛ АУДАНЫ","0","қалалық жер","0","30"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЕСІЛ АУДАНЫ","0","ауылдық жер","0","26"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЕСІЛ АУДАНЫ","0","ауылдық жер","0","39"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЕСІЛ АУДАНЫ","0","ауылдық жер","0","23"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЕСІЛ АУДАНЫ","0","ауылдық жер","0","34"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЕСІЛ АУДАНЫ","0","ауылдық жер","0","39"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЕСІЛ АУДАНЫ","0","ауылдық жер","0","28"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЕСІЛ АУДАНЫ","0","ауылдық жер","0","36"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЕСІЛ АУДАНЫ","0","ауылдық жер","0","28"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЕСІЛ АУДАНЫ","0","ауылдық жер","0","43"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЕСІЛ АУДАНЫ","0","ауылдық жер","0","38"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЕСІЛ АУДАНЫ","0","ауылдық жер","0","29"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЕСІЛ АУДАНЫ","0","ауылдық жер","0","24"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЕСІЛ АУДАНЫ","0","ауылдық жер","0","28"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЕСІЛ АУДАНЫ","0","ауылдық жер","0","20"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЖАҚСЫ АУДАНЫ","0","Барлығы","0","55"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЖАҚСЫ АУДАНЫ","0","Барлығы","0","49"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЖАҚСЫ АУДАНЫ","0","Барлығы","0","33"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЖАҚСЫ АУДАНЫ","0","Барлығы","0","28"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЖАҚСЫ АУДАНЫ","0","Барлығы","0","48"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЖАҚСЫ АУДАНЫ","0","Барлығы","0","45"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЖАҚСЫ АУДАНЫ","0","Барлығы","0","47"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЖАҚСЫ АУДАНЫ","0","Барлығы","0","54"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЖАҚСЫ АУДАНЫ","0","Барлығы","0","54"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЖАҚСЫ АУДАНЫ","0","Барлығы","0","48"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЖАҚСЫ АУДАНЫ","0","Барлығы","0","53"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЖАҚСЫ АУДАНЫ","0","Барлығы","0","33"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЖАҚСЫ АУДАНЫ","0","Барлығы","0","42"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЖАҚСЫ АУДАНЫ","0","Барлығы","0","53"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЖАҚСЫ АУДАНЫ","0","Барлығы","0","21"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЖАҚСЫ АУДАНЫ","0","ауылдық жер","0","55"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЖАҚСЫ АУДАНЫ","0","ауылдық жер","0","49"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЖАҚСЫ АУДАНЫ","0","ауылдық жер","0","33"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЖАҚСЫ АУДАНЫ","0","ауылдық жер","0","28"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЖАҚСЫ АУДАНЫ","0","ауылдық жер","0","48"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЖАҚСЫ АУДАНЫ","0","ауылдық жер","0","45"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЖАҚСЫ АУДАНЫ","0","ауылдық жер","0","47"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЖАҚСЫ АУДАНЫ","0","ауылдық жер","0","54"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЖАҚСЫ АУДАНЫ","0","ауылдық жер","0","54"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЖАҚСЫ АУДАНЫ","0","ауылдық жер","0","48"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЖАҚСЫ АУДАНЫ","0","ауылдық жер","0","53"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЖАҚСЫ АУДАНЫ","0","ауылдық жер","0","33"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЖАҚСЫ АУДАНЫ","0","ауылдық жер","0","42"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЖАҚСЫ АУДАНЫ","0","ауылдық жер","0","53"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЖАҚСЫ АУДАНЫ","0","ауылдық жер","0","21"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЖАРҚАЙЫҢ АУДАНЫ","0","Барлығы","0","64"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЖАРҚАЙЫҢ АУДАНЫ","0","Барлығы","0","70"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЖАРҚАЙЫҢ АУДАНЫ","0","Барлығы","0","39"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЖАРҚАЙЫҢ АУДАНЫ","0","Барлығы","0","28"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЖАРҚАЙЫҢ АУДАНЫ","0","Барлығы","0","52"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЖАРҚАЙЫҢ АУДАНЫ","0","Барлығы","0","37"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЖАРҚАЙЫҢ АУДАНЫ","0","Барлығы","0","54"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЖАРҚАЙЫҢ АУДАНЫ","0","Барлығы","0","43"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЖАРҚАЙЫҢ АУДАНЫ","0","Барлығы","0","40"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЖАРҚАЙЫҢ АУДАНЫ","0","Барлығы","0","35"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЖАРҚАЙЫҢ АУДАНЫ","0","Барлығы","0","49"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЖАРҚАЙЫҢ АУДАНЫ","0","Барлығы","0","25"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЖАРҚАЙЫҢ АУДАНЫ","0","Барлығы","0","50"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЖАРҚАЙЫҢ АУДАНЫ","0","Барлығы","0","61"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЖАРҚАЙЫҢ АУДАНЫ","0","Барлығы","0","26"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЖАРҚАЙЫҢ АУДАНЫ","0","қалалық жер","0","49"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЖАРҚАЙЫҢ АУДАНЫ","0","қалалық жер","0","48"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЖАРҚАЙЫҢ АУДАНЫ","0","қалалық жер","0","25"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЖАРҚАЙЫҢ АУДАНЫ","0","қалалық жер","0","22"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЖАРҚАЙЫҢ АУДАНЫ","0","қалалық жер","0","42"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЖАРҚАЙЫҢ АУДАНЫ","0","қалалық жер","0","27"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЖАРҚАЙЫҢ АУДАНЫ","0","қалалық жер","0","39"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЖАРҚАЙЫҢ АУДАНЫ","0","қалалық жер","0","29"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЖАРҚАЙЫҢ АУДАНЫ","0","қалалық жер","0","21"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЖАРҚАЙЫҢ АУДАНЫ","0","қалалық жер","0","24"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЖАРҚАЙЫҢ АУДАНЫ","0","қалалық жер","0","30"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЖАРҚАЙЫҢ АУДАНЫ","0","қалалық жер","0","17"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЖАРҚАЙЫҢ АУДАНЫ","0","қалалық жер","0","32"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЖАРҚАЙЫҢ АУДАНЫ","0","қалалық жер","0","41"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЖАРҚАЙЫҢ АУДАНЫ","0","қалалық жер","0","17"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЖАРҚАЙЫҢ АУДАНЫ","0","ауылдық жер","0","15"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЖАРҚАЙЫҢ АУДАНЫ","0","ауылдық жер","0","22"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЖАРҚАЙЫҢ АУДАНЫ","0","ауылдық жер","0","14"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЖАРҚАЙЫҢ АУДАНЫ","0","ауылдық жер","0","6"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЖАРҚАЙЫҢ АУДАНЫ","0","ауылдық жер","0","10"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЖАРҚАЙЫҢ АУДАНЫ","0","ауылдық жер","0","10"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЖАРҚАЙЫҢ АУДАНЫ","0","ауылдық жер","0","15"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЖАРҚАЙЫҢ АУДАНЫ","0","ауылдық жер","0","14"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЖАРҚАЙЫҢ АУДАНЫ","0","ауылдық жер","0","19"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЖАРҚАЙЫҢ АУДАНЫ","0","ауылдық жер","0","11"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЖАРҚАЙЫҢ АУДАНЫ","0","ауылдық жер","0","19"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЖАРҚАЙЫҢ АУДАНЫ","0","ауылдық жер","0","8"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЖАРҚАЙЫҢ АУДАНЫ","0","ауылдық жер","0","18"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЖАРҚАЙЫҢ АУДАНЫ","0","ауылдық жер","0","20"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЖАРҚАЙЫҢ АУДАНЫ","0","ауылдық жер","0","9"
